OPR_DT,NODE,MW,INTERVALSTARTTIME,INTERVALENDTIME,Hour_Label
2025-04-29,POD_ADLIN_1_UNITS-APND,4.66292,2025-04-29 11:00:00,2025-04-29 12:00:00,11:00-12:00
2025-04-29,POD_ADLIN_1_UNITS-APND,2.14596,2025-04-29 12:00:00,2025-04-29 13:00:00,12:00-13:00
2025-04-29,POD_ADLIN_1_UNITS-APND,4.12177,2025-04-29 13:00:00,2025-04-29 14:00:00,13:00-14:00
2025-04-29,POD_ADLIN_1_UNITS-APND,5.56004,2025-04-29 14:00:00,2025-04-29 15:00:00,14:00-15:00
2025-04-29,POD_ADLIN_1_UNITS-APND,8.69222,2025-04-29 15:00:00,2025-04-29 16:00:00,15:00-16:00
2025-04-29,POD_ADLIN_1_UNITS-APND,13.96256,2025-04-29 16:00:00,2025-04-29 17:00:00,16:00-17:00
2025-04-29,POD_ADLIN_1_UNITS-APND,23.51692,2025-04-29 17:00:00,2025-04-29 18:00:00,17:00-18:00
2025-04-29,POD_ADLIN_1_UNITS-APND,28.59977,2025-04-29 18:00:00,2025-04-29 19:00:00,18:00-19:00
2025-04-29,POD_ADLIN_1_UNITS-APND,30.58687,2025-04-29 19:00:00,2025-04-29 20:00:00,19:00-20:00
2025-04-29,POD_ADLIN_1_UNITS-APND,31.41639,2025-04-29 20:00:00,2025-04-29 21:00:00,20:00-21:00
2025-04-29,POD_ADLIN_1_UNITS-APND,26.20206,2025-04-29 21:00:00,2025-04-29 22:00:00,21:00-22:00
2025-04-29,POD_ADLIN_1_UNITS-APND,21.57754,2025-04-29 22:00:00,2025-04-29 23:00:00,22:00-23:00
2025-04-29,POD_ADLIN_1_UNITS-APND,22.17469,2025-04-29 23:00:00,2025-04-30 00:00:00,23:00-00:00
2025-04-30,POD_ADLIN_1_UNITS-APND,28.03058,2025-04-30 00:00:00,2025-04-30 01:00:00,00:00-01:00
2025-04-30,POD_ADLIN_1_UNITS-APND,29.53625,2025-04-30 01:00:00,2025-04-30 02:00:00,01:00-02:00
2025-04-30,POD_ADLIN_1_UNITS-APND,28.34743,2025-04-30 02:00:00,2025-04-30 03:00:00,02:00-03:00
2025-04-30,POD_ADLIN_1_UNITS-APND,30.1939,2025-04-30 03:00:00,2025-04-30 04:00:00,03:00-04:00
2025-04-30,POD_ADLIN_1_UNITS-APND,31.04458,2025-04-30 04:00:00,2025-04-30 05:00:00,04:00-05:00
2025-04-30,POD_ADLIN_1_UNITS-APND,35.01296,2025-04-30 05:00:00,2025-04-30 06:00:00,05:00-06:00
2025-04-30,POD_ADLIN_1_UNITS-APND,35.63796,2025-04-30 06:00:00,2025-04-30 07:00:00,06:00-07:00
2025-04-30,POD_ADLIN_1_UNITS-APND,25.85371,2025-04-30 07:00:00,2025-04-30 08:00:00,07:00-08:00
2025-04-30,POD_ADLIN_1_UNITS-APND,27.68535,2025-04-30 08:00:00,2025-04-30 09:00:00,08:00-09:00
2025-04-30,POD_ADLIN_1_UNITS-APND,21.62945,2025-04-30 09:00:00,2025-04-30 10:00:00,09:00-10:00
2025-04-30,POD_ADLIN_1_UNITS-APND,12.81192,2025-04-30 10:00:00,2025-04-30 11:00:00,10:00-11:00
2025-04-30,POD_ADLIN_1_UNITS-APND,12.89668,2025-04-30 11:00:00,2025-04-30 12:00:00,11:00-12:00
2025-04-30,POD_ADLIN_1_UNITS-APND,9.84687,2025-04-30 12:00:00,2025-04-30 13:00:00,12:00-13:00
2025-04-30,POD_ADLIN_1_UNITS-APND,8.68406,2025-04-30 13:00:00,2025-04-30 14:00:00,13:00-14:00
2025-04-30,POD_ADLIN_1_UNITS-APND,13.21786,2025-04-30 14:00:00,2025-04-30 15:00:00,14:00-15:00
2025-04-30,POD_ADLIN_1_UNITS-APND,16.25411,2025-04-30 15:00:00,2025-04-30 16:00:00,15:00-16:00
2025-04-30,POD_ADLIN_1_UNITS-APND,21.52438,2025-04-30 16:00:00,2025-04-30 17:00:00,16:00-17:00
2025-04-30,POD_ADLIN_1_UNITS-APND,30.46328,2025-04-30 17:00:00,2025-04-30 18:00:00,17:00-18:00
2025-04-30,POD_ADLIN_1_UNITS-APND,42.20796,2025-04-30 18:00:00,2025-04-30 19:00:00,18:00-19:00
2025-04-30,POD_ADLIN_1_UNITS-APND,33.29712,2025-04-30 19:00:00,2025-04-30 20:00:00,19:00-20:00
2025-04-30,POD_ADLIN_1_UNITS-APND,26.89545,2025-04-30 20:00:00,2025-04-30 21:00:00,20:00-21:00
2025-04-30,POD_ADLIN_1_UNITS-APND,23.03125,2025-04-30 21:00:00,2025-04-30 22:00:00,21:00-22:00
2025-04-30,POD_ADLIN_1_UNITS-APND,20.86956,2025-04-30 22:00:00,2025-04-30 23:00:00,22:00-23:00
2025-04-30,POD_ADLIN_1_UNITS-APND,25.45516,2025-04-30 23:00:00,2025-05-01 00:00:00,23:00-00:00
2025-05-01,POD_ADLIN_1_UNITS-APND,20.62885,2025-05-01 00:00:00,2025-05-01 01:00:00,00:00-01:00
2025-05-01,POD_ADLIN_1_UNITS-APND,22.30068,2025-05-01 01:00:00,2025-05-01 02:00:00,01:00-02:00
2025-05-01,POD_ADLIN_1_UNITS-APND,28.14693,2025-05-01 02:00:00,2025-05-01 03:00:00,02:00-03:00
2025-05-01,POD_ADLIN_1_UNITS-APND,28.36364,2025-05-01 03:00:00,2025-05-01 04:00:00,03:00-04:00
2025-05-01,POD_ADLIN_1_UNITS-APND,27.08269,2025-05-01 04:00:00,2025-05-01 05:00:00,04:00-05:00
2025-05-01,POD_ADLIN_1_UNITS-APND,27.06021,2025-05-01 05:00:00,2025-05-01 06:00:00,05:00-06:00
2025-05-01,POD_ADLIN_1_UNITS-APND,25.36511,2025-05-01 06:00:00,2025-05-01 07:00:00,06:00-07:00
2025-05-01,POD_ADLIN_1_UNITS-APND,14.75191,2025-05-01 07:00:00,2025-05-01 08:00:00,07:00-08:00
2025-05-01,POD_ADLIN_1_UNITS-APND,11.49913,2025-05-01 08:00:00,2025-05-01 09:00:00,08:00-09:00
2025-05-01,POD_ADLIN_1_UNITS-APND,7.32684,2025-05-01 09:00:00,2025-05-01 10:00:00,09:00-10:00
2025-05-01,POD_ADLIN_1_UNITS-APND,-4.41031,2025-05-01 10:00:00,2025-05-01 11:00:00,10:00-11:00
2025-05-01,POD_ADLIN_1_UNITS-APND,3.77283,2025-05-01 11:00:00,2025-05-01 12:00:00,11:00-12:00
2025-05-01,POD_ADLIN_1_UNITS-APND,4.3423,2025-05-01 12:00:00,2025-05-01 13:00:00,12:00-13:00
2025-05-01,POD_ADLIN_1_UNITS-APND,5.65477,2025-05-01 13:00:00,2025-05-01 14:00:00,13:00-14:00
2025-05-01,POD_ADLIN_1_UNITS-APND,6.74951,2025-05-01 14:00:00,2025-05-01 15:00:00,14:00-15:00
2025-05-01,POD_ADLIN_1_UNITS-APND,10.35328,2025-05-01 15:00:00,2025-05-01 16:00:00,15:00-16:00
2025-05-01,POD_ADLIN_1_UNITS-APND,18.53283,2025-05-01 16:00:00,2025-05-01 17:00:00,16:00-17:00
2025-05-01,POD_ADLIN_1_UNITS-APND,18.90077,2025-05-01 17:00:00,2025-05-01 18:00:00,17:00-18:00
2025-05-01,POD_ADLIN_1_UNITS-APND,20.65378,2025-05-01 18:00:00,2025-05-01 19:00:00,18:00-19:00
2025-05-01,POD_ADLIN_1_UNITS-APND,-0.40185,2025-05-01 19:00:00,2025-05-01 20:00:00,19:00-20:00
2025-05-01,POD_ADLIN_1_UNITS-APND,18.68142,2025-05-01 20:00:00,2025-05-01 21:00:00,20:00-21:00
2025-05-01,POD_ADLIN_1_UNITS-APND,27.56207,2025-05-01 21:00:00,2025-05-01 22:00:00,21:00-22:00
2025-05-01,POD_ADLIN_1_UNITS-APND,25.88564,2025-05-01 22:00:00,2025-05-01 23:00:00,22:00-23:00
2025-05-01,POD_ADLIN_1_UNITS-APND,24.32694,2025-05-01 23:00:00,2025-05-02 00:00:00,23:00-00:00
2025-05-02,POD_ADLIN_1_UNITS-APND,27.59097,2025-05-02 00:00:00,2025-05-02 01:00:00,00:00-01:00
2025-05-02,POD_ADLIN_1_UNITS-APND,31.0274,2025-05-02 01:00:00,2025-05-02 02:00:00,01:00-02:00
2025-05-02,POD_ADLIN_1_UNITS-APND,31.21983,2025-05-02 02:00:00,2025-05-02 03:00:00,02:00-03:00
2025-05-02,POD_ADLIN_1_UNITS-APND,31.55241,2025-05-02 03:00:00,2025-05-02 04:00:00,03:00-04:00
2025-05-02,POD_ADLIN_1_UNITS-APND,29.31378,2025-05-02 04:00:00,2025-05-02 05:00:00,04:00-05:00
2025-05-02,POD_ADLIN_1_UNITS-APND,37.97688,2025-05-02 05:00:00,2025-05-02 06:00:00,05:00-06:00
2025-05-02,POD_ADLIN_1_UNITS-APND,27.11589,2025-05-02 06:00:00,2025-05-02 07:00:00,06:00-07:00
2025-05-02,POD_ADLIN_1_UNITS-APND,17.58286,2025-05-02 07:00:00,2025-05-02 08:00:00,07:00-08:00
2025-05-02,POD_ADLIN_1_UNITS-APND,14.8527,2025-05-02 08:00:00,2025-05-02 09:00:00,08:00-09:00
2025-05-02,POD_ADLIN_1_UNITS-APND,9.53415,2025-05-02 09:00:00,2025-05-02 10:00:00,09:00-10:00
2025-05-02,POD_ADLIN_1_UNITS-APND,-0.43109,2025-05-02 10:00:00,2025-05-02 11:00:00,10:00-11:00
2025-05-02,POD_ADLIN_1_UNITS-APND,1.62665,2025-05-02 11:00:00,2025-05-02 12:00:00,11:00-12:00
2025-05-02,POD_ADLIN_1_UNITS-APND,0.61915,2025-05-02 12:00:00,2025-05-02 13:00:00,12:00-13:00
2025-05-02,POD_ADLIN_1_UNITS-APND,0.65508,2025-05-02 13:00:00,2025-05-02 14:00:00,13:00-14:00
2025-05-02,POD_ADLIN_1_UNITS-APND,-0.21367,2025-05-02 14:00:00,2025-05-02 15:00:00,14:00-15:00
2025-05-02,POD_ADLIN_1_UNITS-APND,2.39181,2025-05-02 15:00:00,2025-05-02 16:00:00,15:00-16:00
2025-05-02,POD_ADLIN_1_UNITS-APND,5.48773,2025-05-02 16:00:00,2025-05-02 17:00:00,16:00-17:00
2025-05-02,POD_ADLIN_1_UNITS-APND,11.83036,2025-05-02 17:00:00,2025-05-02 18:00:00,17:00-18:00
2025-05-02,POD_ADLIN_1_UNITS-APND,19.15878,2025-05-02 18:00:00,2025-05-02 19:00:00,18:00-19:00
2025-05-02,POD_ADLIN_1_UNITS-APND,17.11621,2025-05-02 19:00:00,2025-05-02 20:00:00,19:00-20:00
2025-05-02,POD_ADLIN_1_UNITS-APND,29.52917,2025-05-02 20:00:00,2025-05-02 21:00:00,20:00-21:00
2025-05-02,POD_ADLIN_1_UNITS-APND,28.8124,2025-05-02 21:00:00,2025-05-02 22:00:00,21:00-22:00
2025-05-02,POD_ADLIN_1_UNITS-APND,26.20413,2025-05-02 22:00:00,2025-05-02 23:00:00,22:00-23:00
2025-05-02,POD_ADLIN_1_UNITS-APND,30.54646,2025-05-02 23:00:00,2025-05-03 00:00:00,23:00-00:00
2025-05-03,POD_ADLIN_1_UNITS-APND,19.8363,2025-05-03 00:00:00,2025-05-03 01:00:00,00:00-01:00
2025-05-03,POD_ADLIN_1_UNITS-APND,27.08577,2025-05-03 01:00:00,2025-05-03 02:00:00,01:00-02:00
2025-05-03,POD_ADLIN_1_UNITS-APND,17.17364,2025-05-03 02:00:00,2025-05-03 03:00:00,02:00-03:00
2025-05-03,POD_ADLIN_1_UNITS-APND,19.29972,2025-05-03 03:00:00,2025-05-03 04:00:00,03:00-04:00
2025-05-03,POD_ADLIN_1_UNITS-APND,21.12109,2025-05-03 04:00:00,2025-05-03 05:00:00,04:00-05:00
2025-05-03,POD_ADLIN_1_UNITS-APND,19.68037,2025-05-03 05:00:00,2025-05-03 06:00:00,05:00-06:00
2025-05-03,POD_ADLIN_1_UNITS-APND,13.63373,2025-05-03 06:00:00,2025-05-03 07:00:00,06:00-07:00
2025-05-03,POD_ADLIN_1_UNITS-APND,11.11594,2025-05-03 07:00:00,2025-05-03 08:00:00,07:00-08:00
2025-05-03,POD_ADLIN_1_UNITS-APND,17.6764,2025-05-03 08:00:00,2025-05-03 09:00:00,08:00-09:00
2025-05-03,POD_ADLIN_1_UNITS-APND,14.61175,2025-05-03 09:00:00,2025-05-03 10:00:00,09:00-10:00
2025-05-03,POD_ADLIN_1_UNITS-APND,6.12606,2025-05-03 10:00:00,2025-05-03 11:00:00,10:00-11:00
2025-05-03,POD_ADLIN_1_UNITS-APND,1.01726,2025-05-03 11:00:00,2025-05-03 12:00:00,11:00-12:00
2025-05-03,POD_ADLIN_1_UNITS-APND,-1.77861,2025-05-03 12:00:00,2025-05-03 13:00:00,12:00-13:00
2025-05-03,POD_ADLIN_1_UNITS-APND,-5.9414,2025-05-03 13:00:00,2025-05-03 14:00:00,13:00-14:00
2025-05-03,POD_ADLIN_1_UNITS-APND,-6.06504,2025-05-03 14:00:00,2025-05-03 15:00:00,14:00-15:00
2025-05-03,POD_ADLIN_1_UNITS-APND,-2.25858,2025-05-03 15:00:00,2025-05-03 16:00:00,15:00-16:00
2025-05-03,POD_ADLIN_1_UNITS-APND,0.65327,2025-05-03 16:00:00,2025-05-03 17:00:00,16:00-17:00
2025-05-03,POD_ADLIN_1_UNITS-APND,5.18264,2025-05-03 17:00:00,2025-05-03 18:00:00,17:00-18:00
2025-05-03,POD_ADLIN_1_UNITS-APND,13.91231,2025-05-03 18:00:00,2025-05-03 19:00:00,18:00-19:00
2025-05-03,POD_ADLIN_1_UNITS-APND,-23.51652,2025-05-03 19:00:00,2025-05-03 20:00:00,19:00-20:00
2025-05-03,POD_ADLIN_1_UNITS-APND,10.79535,2025-05-03 20:00:00,2025-05-03 21:00:00,20:00-21:00
2025-05-03,POD_ADLIN_1_UNITS-APND,12.33903,2025-05-03 21:00:00,2025-05-03 22:00:00,21:00-22:00
2025-05-03,POD_ADLIN_1_UNITS-APND,8.07995,2025-05-03 22:00:00,2025-05-03 23:00:00,22:00-23:00
2025-05-03,POD_ADLIN_1_UNITS-APND,11.90409,2025-05-03 23:00:00,2025-05-04 00:00:00,23:00-00:00
2025-05-04,POD_ADLIN_1_UNITS-APND,-26.59934,2025-05-04 00:00:00,2025-05-04 01:00:00,00:00-01:00
2025-05-04,POD_ADLIN_1_UNITS-APND,-7.58717,2025-05-04 01:00:00,2025-05-04 02:00:00,01:00-02:00
2025-05-04,POD_ADLIN_1_UNITS-APND,-28.64563,2025-05-04 02:00:00,2025-05-04 03:00:00,02:00-03:00
2025-05-04,POD_ADLIN_1_UNITS-APND,4.04629,2025-05-04 03:00:00,2025-05-04 04:00:00,03:00-04:00
2025-05-04,POD_ADLIN_1_UNITS-APND,-21.89843,2025-05-04 04:00:00,2025-05-04 05:00:00,04:00-05:00
2025-05-04,POD_ADLIN_1_UNITS-APND,10.18871,2025-05-04 05:00:00,2025-05-04 06:00:00,05:00-06:00
2025-05-04,POD_ADLIN_1_UNITS-APND,-0.94784,2025-05-04 06:00:00,2025-05-04 07:00:00,06:00-07:00
2025-05-04,POD_ADLIN_1_UNITS-APND,3.24002,2025-05-04 07:00:00,2025-05-04 08:00:00,07:00-08:00
2025-05-04,POD_ADLIN_1_UNITS-APND,4.40741,2025-05-04 08:00:00,2025-05-04 09:00:00,08:00-09:00
2025-05-04,POD_ADLIN_1_UNITS-APND,-0.35716,2025-05-04 09:00:00,2025-05-04 10:00:00,09:00-10:00
2025-05-04,POD_ADLIN_1_UNITS-APND,-14.23522,2025-05-04 10:00:00,2025-05-04 11:00:00,10:00-11:00
2025-05-04,POD_ADLIN_1_UNITS-APND,-10.37782,2025-05-04 11:00:00,2025-05-04 12:00:00,11:00-12:00
2025-05-04,POD_ADLIN_1_UNITS-APND,-11.04655,2025-05-04 12:00:00,2025-05-04 13:00:00,12:00-13:00
2025-05-04,POD_ADLIN_1_UNITS-APND,-15.7812,2025-05-04 13:00:00,2025-05-04 14:00:00,13:00-14:00
2025-05-04,POD_ADLIN_1_UNITS-APND,-11.07289,2025-05-04 14:00:00,2025-05-04 15:00:00,14:00-15:00
2025-05-04,POD_ADLIN_1_UNITS-APND,-6.26087,2025-05-04 15:00:00,2025-05-04 16:00:00,15:00-16:00
2025-05-04,POD_ADLIN_1_UNITS-APND,-5.27578,2025-05-04 16:00:00,2025-05-04 17:00:00,16:00-17:00
2025-05-04,POD_ADLIN_1_UNITS-APND,12.5867,2025-05-04 17:00:00,2025-05-04 18:00:00,17:00-18:00
2025-05-04,POD_ADLIN_1_UNITS-APND,21.64416,2025-05-04 18:00:00,2025-05-04 19:00:00,18:00-19:00
2025-05-04,POD_ADLIN_1_UNITS-APND,12.85805,2025-05-04 19:00:00,2025-05-04 20:00:00,19:00-20:00
2025-05-04,POD_ADLIN_1_UNITS-APND,25.61748,2025-05-04 20:00:00,2025-05-04 21:00:00,20:00-21:00
2025-05-04,POD_ADLIN_1_UNITS-APND,24.28985,2025-05-04 21:00:00,2025-05-04 22:00:00,21:00-22:00
2025-05-04,POD_ADLIN_1_UNITS-APND,21.26848,2025-05-04 22:00:00,2025-05-04 23:00:00,22:00-23:00
2025-05-04,POD_ADLIN_1_UNITS-APND,18.99298,2025-05-04 23:00:00,2025-05-05 00:00:00,23:00-00:00
2025-05-05,POD_ADLIN_1_UNITS-APND,-2.11143,2025-05-05 00:00:00,2025-05-05 01:00:00,00:00-01:00
2025-05-05,POD_ADLIN_1_UNITS-APND,-33.97572,2025-05-05 01:00:00,2025-05-05 02:00:00,01:00-02:00
2025-05-05,POD_ADLIN_1_UNITS-APND,-27.35282,2025-05-05 02:00:00,2025-05-05 03:00:00,02:00-03:00
2025-05-05,POD_ADLIN_1_UNITS-APND,-39.36004,2025-05-05 03:00:00,2025-05-05 04:00:00,03:00-04:00
2025-05-05,POD_ADLIN_1_UNITS-APND,-85.90382,2025-05-05 04:00:00,2025-05-05 05:00:00,04:00-05:00
2025-05-05,POD_ADLIN_1_UNITS-APND,5.05027,2025-05-05 05:00:00,2025-05-05 06:00:00,05:00-06:00
2025-05-05,POD_ADLIN_1_UNITS-APND,-10.38851,2025-05-05 06:00:00,2025-05-05 07:00:00,06:00-07:00
2025-05-05,POD_ADLIN_1_UNITS-APND,-10.32741,2025-05-05 07:00:00,2025-05-05 08:00:00,07:00-08:00
2025-05-05,POD_ADLIN_1_UNITS-APND,17.17836,2025-05-05 08:00:00,2025-05-05 09:00:00,08:00-09:00
2025-05-05,POD_ADLIN_1_UNITS-APND,12.45887,2025-05-05 09:00:00,2025-05-05 10:00:00,09:00-10:00
2025-05-05,POD_ADLIN_1_UNITS-APND,6.96377,2025-05-05 10:00:00,2025-05-05 11:00:00,10:00-11:00
2025-05-05,POD_ADLIN_1_UNITS-APND,6.55243,2025-05-05 11:00:00,2025-05-05 12:00:00,11:00-12:00
2025-05-05,POD_ADLIN_1_UNITS-APND,4.70809,2025-05-05 12:00:00,2025-05-05 13:00:00,12:00-13:00
2025-05-05,POD_ADLIN_1_UNITS-APND,0.17089,2025-05-05 13:00:00,2025-05-05 14:00:00,13:00-14:00
2025-05-05,POD_ADLIN_1_UNITS-APND,0.06426,2025-05-05 14:00:00,2025-05-05 15:00:00,14:00-15:00
2025-05-05,POD_ADLIN_1_UNITS-APND,3.23653,2025-05-05 15:00:00,2025-05-05 16:00:00,15:00-16:00
2025-05-05,POD_ADLIN_1_UNITS-APND,11.73987,2025-05-05 16:00:00,2025-05-05 17:00:00,16:00-17:00
2025-05-05,POD_ADLIN_1_UNITS-APND,14.73744,2025-05-05 17:00:00,2025-05-05 18:00:00,17:00-18:00
2025-05-05,POD_ADLIN_1_UNITS-APND,23.96294,2025-05-05 18:00:00,2025-05-05 19:00:00,18:00-19:00
2025-05-05,POD_ADLIN_1_UNITS-APND,-24.04477,2025-05-05 19:00:00,2025-05-05 20:00:00,19:00-20:00
2025-05-05,POD_ADLIN_1_UNITS-APND,11.33987,2025-05-05 20:00:00,2025-05-05 21:00:00,20:00-21:00
2025-05-05,POD_ADLIN_1_UNITS-APND,-4.4036,2025-05-05 21:00:00,2025-05-05 22:00:00,21:00-22:00
2025-05-05,POD_ADLIN_1_UNITS-APND,-2.27133,2025-05-05 22:00:00,2025-05-05 23:00:00,22:00-23:00
2025-05-05,POD_ADLIN_1_UNITS-APND,-37.83817,2025-05-05 23:00:00,2025-05-06 00:00:00,23:00-00:00
2025-05-06,POD_ADLIN_1_UNITS-APND,-71.61084,2025-05-06 00:00:00,2025-05-06 01:00:00,00:00-01:00
2025-05-06,POD_ADLIN_1_UNITS-APND,-75.86549,2025-05-06 01:00:00,2025-05-06 02:00:00,01:00-02:00
2025-05-06,POD_ADLIN_1_UNITS-APND,-40.15463,2025-05-06 02:00:00,2025-05-06 03:00:00,02:00-03:00
2025-05-06,POD_ADLIN_1_UNITS-APND,-71.59012,2025-05-06 03:00:00,2025-05-06 04:00:00,03:00-04:00
2025-05-06,POD_ADLIN_1_UNITS-APND,-65.60463,2025-05-06 04:00:00,2025-05-06 05:00:00,04:00-05:00
2025-05-06,POD_ADLIN_1_UNITS-APND,-48.95387,2025-05-06 05:00:00,2025-05-06 06:00:00,05:00-06:00
2025-05-06,POD_ADLIN_1_UNITS-APND,-58.76574,2025-05-06 06:00:00,2025-05-06 07:00:00,06:00-07:00
2025-05-06,POD_ADLIN_1_UNITS-APND,-52.43339,2025-05-06 07:00:00,2025-05-06 08:00:00,07:00-08:00
2025-05-06,POD_ADLIN_1_UNITS-APND,1.56119,2025-05-06 08:00:00,2025-05-06 09:00:00,08:00-09:00
2025-05-06,POD_ADLIN_1_UNITS-APND,9.23557,2025-05-06 09:00:00,2025-05-06 10:00:00,09:00-10:00
2025-05-06,POD_ADLIN_1_UNITS-APND,-7.28149,2025-05-06 10:00:00,2025-05-06 11:00:00,10:00-11:00
2025-05-06,POD_ADLIN_1_UNITS-APND,-0.72,2025-05-06 11:00:00,2025-05-06 12:00:00,11:00-12:00
2025-05-06,POD_ADLIN_1_UNITS-APND,-1.79349,2025-05-06 12:00:00,2025-05-06 13:00:00,12:00-13:00
2025-05-06,POD_ADLIN_1_UNITS-APND,-7.83451,2025-05-06 13:00:00,2025-05-06 14:00:00,13:00-14:00
2025-05-06,POD_ADLIN_1_UNITS-APND,-0.60417,2025-05-06 14:00:00,2025-05-06 15:00:00,14:00-15:00
2025-05-06,POD_ADLIN_1_UNITS-APND,3.91841,2025-05-06 15:00:00,2025-05-06 16:00:00,15:00-16:00
2025-05-06,POD_ADLIN_1_UNITS-APND,6.70962,2025-05-06 16:00:00,2025-05-06 17:00:00,16:00-17:00
2025-05-06,POD_ADLIN_1_UNITS-APND,15.27219,2025-05-06 17:00:00,2025-05-06 18:00:00,17:00-18:00
2025-05-06,POD_ADLIN_1_UNITS-APND,-35.84723,2025-05-06 18:00:00,2025-05-06 19:00:00,18:00-19:00
2025-05-06,POD_ADLIN_1_UNITS-APND,-71.42739,2025-05-06 19:00:00,2025-05-06 20:00:00,19:00-20:00
2025-05-06,POD_ADLIN_1_UNITS-APND,-38.77131,2025-05-06 20:00:00,2025-05-06 21:00:00,20:00-21:00
2025-05-06,POD_ADLIN_1_UNITS-APND,-57.76825,2025-05-06 21:00:00,2025-05-06 22:00:00,21:00-22:00
2025-05-06,POD_ADLIN_1_UNITS-APND,-37.81099,2025-05-06 22:00:00,2025-05-06 23:00:00,22:00-23:00
2025-05-06,POD_ADLIN_1_UNITS-APND,-66.71514,2025-05-06 23:00:00,2025-05-07 00:00:00,23:00-00:00
